Datetime,ABB,ACC,AUBANK,ABBOTINDIA,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ATGL,ADANITRANS,AWL,ABCAPITAL,ABFRL,ALKEM,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,ASTRAL,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,BIOCON,BOSCHLTD,BRITANNIA,CGPOWER,CANBK,CHOLAFIN,CIPLA,COALINDIA,COFORGE,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DEEPAKNTR,DELHIVERY,DEVYANI,DIVISLAB,DIXON,LALPATHLAB,DRREDDY,EICHERMOT,ESCORTS,NYKAA,FEDERALBNK,FORTIS,GAIL,GLAND,GODREJCP,GODREJPROP,GRASIM,FLUOROCHEM,GUJGASLTD,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HINDALCO,HAL,HINDPETRO,HINDUNILVR,HINDZINC,HONAUT,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDFCFIRSTB,ITC,INDIANB,INDHOTEL,IOC,IRCTC,IRFC,IGL,INDUSTOWER,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTIM,LT,LAURUSLABS,LICI,LUPIN,MRF,M&MFIN,M&M,MARICO,MARUTI,MFSL,MAXHEALTH,MSUMI,MPHASIS,MUTHOOTFIN,NHPC,NMDC,NTPC,NAVINFLUOR,NESTLEIND,OBEROIRLTY,ONGC,OIL,PAYTM,OFSS,POLICYBZR,PIIND,PAGEIND,PATANJALI,PERSISTENT,PETRONET,PIDILITIND,PEL,POLYCAB,POONAWALLA,PFC,POWERGRID,PRESTIGE,PGHH,PNB,RECLTD,RELIANCE,SBICARD,SBILIFE,SRF,MOTHERSON,SHREECEM,SHRIRAMFIN,SIEMENS,SONACOMS,SBIN,SAIL,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TATACHEM,TATACOMM,TCS,TATACONSUM,TATAELXSI,TATAMOTORS,TATAPOWER,TATASTEEL,TTML,TECHM,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,TRENT,TRIDENT,TIINDIA,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,YESBANK,ZEEL,ZOMATO,ZYDUSLIFE
2023-04-10 00:00:00+05:30,3399.1,1740.6,564.3,22804.75,1797.3,897.8,651.9,194.0,907.55,1003.95,409.65,159.7,222.15,3371.3,384.1,4236.7,328.0,138.2,2776.45,1404.1,540.65,3450.75,847.05,4062.05,5830.75,1304.95,5912.4,1990.95,209.95,166.2,75.42,1403.2,595.1,99.88,756.5,71.31,335.65,769.4,215.55,18539.6,4265.9,288.25,283.15,829.15,901.85,222.05,4059.8,1535.6,578.75,932.75,299.4,1579.45,405.3,522.85,1983.6,1822.65,328.1,145.2,2909.65,2976.95,1851.35,4758.35,2970.1,1876.3,129.0,127.0,255.8,105.95,1260.8,965.8,1227.25,1709.15,3113.6,458.6,1103.1,1751.1,1658.1,513.55,1173.35,2459.7,411.55,2816.75,229.3,2535.1,312.45,36807.55,2728.05,868.3,1098.35,432.75,54.09,388.7,282.15,328.0,77.81,581.4,27.53,468.75,142.0,1069.4,3735.65,1427.6,1902.55,833.75,248.35,688.75,549.55,425.7,1758.95,87.41,3593.9,333.35,4798.2,2309.15,304.1,549.15,663.05,84265.85,250.65,1188.35,480.45,8534.1,627.6,441.15,49.97,1811.95,1028.1,40.05,110.85,177.6,4269.05,19535.4,908.25,157.15,257.85,656.5,3303.5,589.75,3043.1,36631.85,959.0,4566.75,228.15,2356.35,704.4,2975.35,286.15,166.45,229.0,445.15,14145.95,47.05,124.05,2324.6,740.65,1105.25,2392.85,67.93,26006.9,1303.1,3385.3,418.7,526.3,82.42,1008.6,424.95,602.95,1108.55,1003.35,1265.05,3263.2,720.65,6197.35,461.05,195.75,104.95,61.01,1107.45,759.6,2583.25,1576.3,519.9,1356.75,29.76,2575.35,737.9,7693.45,66.62,1397.15,750.9,706.75,269.8,6.15,822.55,1328.45,373.25,15.19,211.3,53.97,496.5
2023-04-11 00:00:00+05:30,3278.15,1736.5,578.2,22760.35,1802.3,942.65,653.85,193.9,952.9,1054.1,416.7,157.55,221.85,3332.45,384.25,4272.1,322.8,137.55,2753.65,1439.25,542.8,3453.45,853.25,4177.2,5837.05,1323.35,6031.4,1992.75,209.9,170.85,76.8,1389.0,574.0,100.05,763.85,71.94,339.25,774.3,215.9,18588.35,4272.85,294.35,287.9,841.05,907.2,223.55,4010.55,1537.7,591.95,930.2,293.05,1576.35,405.3,521.8,2000.55,1834.65,330.8,150.35,2927.45,2971.05,1862.2,4765.85,3051.9,1896.45,128.7,128.3,257.55,106.0,1260.0,964.0,1234.0,1710.1,3091.2,461.2,1086.95,1760.55,1663.7,513.25,1172.45,2468.7,417.35,2824.6,231.25,2545.95,312.1,36815.55,2742.5,882.6,1086.2,435.9,53.68,396.1,285.25,327.25,77.9,584.95,27.57,467.65,139.15,1073.9,3752.5,1406.15,1878.5,829.3,242.05,713.65,562.85,422.25,1847.6,87.34,3543.0,333.1,4768.85,2301.15,302.5,550.5,660.35,84645.6,251.45,1201.85,479.85,8656.65,622.05,450.55,50.6,1803.3,1027.8,41.22,113.3,178.05,4483.9,19671.9,900.05,159.05,255.3,657.7,3285.0,597.55,3042.6,36461.95,961.7,4510.9,233.25,2345.6,702.2,3047.1,289.05,169.2,231.25,462.05,14188.2,47.27,124.35,2336.3,737.8,1112.85,2398.25,68.35,26190.35,1293.7,3345.6,422.8,532.0,82.48,1008.95,429.4,611.0,1128.6,1016.7,1277.9,3214.25,717.2,6376.9,458.75,197.5,107.5,62.47,1098.25,756.15,2580.55,1557.35,544.9,1354.6,31.93,2576.7,742.35,7741.6,68.17,1370.6,748.75,719.5,272.65,6.11,813.95,1317.35,370.3,15.23,213.55,53.93,500.8
2023-04-12 00:00:00+05:30,3202.05,1758.25,580.45,22646.0,1847.3,942.8,657.5,192.45,938.0,1042.75,412.2,156.25,222.65,3342.4,396.1,4314.85,324.15,137.5,2786.85,1430.15,560.95,3476.0,850.85,4285.55,5852.3,1321.45,6041.15,2048.35,209.2,170.35,75.41,1392.95,583.8,100.8,769.15,71.64,337.0,771.15,223.5,18774.7,4268.4,300.35,286.05,820.1,918.15,227.65,4064.8,1556.75,601.15,927.55,296.7,1559.8,406.65,517.7,1991.95,1846.45,330.15,153.05,3212.05,2926.25,1917.75,4877.75,3127.65,1920.6,127.2,127.3,265.1,108.65,1268.45,968.9,1246.55,1716.85,3089.75,465.05,1094.7,1784.5,1684.75,516.85,1181.3,2476.55,417.7,2811.35,229.95,2528.7,313.2,36716.05,2768.95,889.95,1090.95,442.1,53.92,393.5,283.35,330.95,77.99,584.6,27.34,484.4,139.55,1075.05,3859.2,1428.3,1881.0,827.05,243.7,718.15,559.5,430.95,1843.9,87.1,3574.1,330.15,4828.95,2287.9,323.0,549.45,679.3,85485.2,255.25,1207.8,477.7,8623.9,621.0,480.1,50.89,1820.2,1023.75,41.24,113.25,175.85,4451.95,19445.95,906.35,157.7,261.3,648.0,3307.55,592.35,3033.05,37848.85,969.45,4545.35,231.55,2347.2,697.35,3050.75,289.0,166.0,227.2,447.8,14184.05,47.08,123.25,2346.4,741.55,1127.65,2424.75,68.83,26118.45,1309.0,3335.15,432.5,528.25,82.77,1016.5,434.15,621.4,1135.4,1020.1,1262.05,3242.1,718.5,6376.85,465.25,197.05,107.6,62.83,1110.15,756.6,2587.1,1589.35,535.4,1362.8,32.4,2638.75,739.6,7683.5,67.62,1383.6,766.15,723.1,275.3,6.18,817.05,1313.55,372.15,15.39,211.65,53.16,504.35
2023-04-13 00:00:00+05:30,3227.75,1766.95,679.6,22478.35,1870.05,940.9,661.65,189.4,914.3,1031.65,410.35,157.55,226.55,3345.7,392.45,4396.65,324.25,138.05,2808.3,1449.45,565.8,3500.85,864.6,4288.8,5900.9,1340.8,5953.4,2069.85,205.0,171.3,77.03,1398.9,578.55,100.9,764.55,71.81,332.15,766.55,224.35,18906.15,4262.05,298.05,291.15,820.4,915.65,225.55,4029.15,1550.3,604.4,928.15,295.55,1549.85,413.5,527.15,1999.85,1871.6,325.0,156.25,3182.85,2982.55,1907.8,4854.15,3209.45,1962.75,126.1,128.1,265.25,108.1,1250.7,963.2,1282.05,1701.7,3097.5,462.95,1071.85,1791.55,1693.3,531.9,1188.1,2447.55,421.95,2806.25,225.0,2534.0,319.6,36388.05,2787.8,899.25,1088.6,442.85,54.03,395.45,286.7,327.9,77.25,592.5,27.48,485.1,137.3,1108.9,3818.55,1389.2,1879.25,819.55,246.15,720.3,560.25,435.35,1869.95,87.69,3529.8,327.15,4645.25,2257.9,313.9,550.85,671.4,85489.9,259.55,1204.65,476.6,8672.75,625.6,471.45,50.6,1772.15,1033.75,42.83,111.3,173.0,4527.0,19473.95,913.25,158.75,260.45,650.9,3308.2,583.4,3030.65,37702.45,969.65,4390.3,227.6,2350.7,701.45,3083.75,292.95,161.65,231.15,448.55,14132.15,47.73,121.4,2355.65,759.5,1129.35,2438.9,68.27,25804.75,1296.85,3327.25,444.35,533.15,81.58,1003.8,428.7,615.25,1163.2,1026.15,1265.85,3189.85,719.5,6283.45,469.55,196.2,107.45,62.31,1086.8,745.65,2583.9,1575.85,539.15,1361.25,31.43,2599.8,737.05,7651.85,69.67,1388.3,762.05,715.2,275.7,6.09,823.45,1337.25,368.25,15.37,208.2,53.83,503.65
2023-04-17 00:00:00+05:30,3230.7,1784.15,688.45,22537.45,1879.3,962.45,664.9,189.35,946.4,1039.3,407.05,164.6,224.7,3329.65,391.4,4389.3,325.35,138.2,2842.5,1453.65,558.45,3492.05,864.4,4248.75,5957.15,1340.25,6091.8,2083.4,206.65,176.3,79.97,1409.35,580.35,101.41,777.35,72.6,335.7,759.65,223.85,18887.3,4335.35,300.85,297.4,836.95,906.95,229.5,3894.0,1558.85,604.15,925.9,291.1,1498.8,415.35,524.6,2036.35,1853.0,323.0,159.6,3162.7,2955.9,1890.65,4851.85,3225.35,1982.7,125.1,131.3,264.85,110.2,1236.85,974.95,1279.1,1723.25,3223.4,469.9,1042.7,1806.35,1667.05,533.4,1215.4,2465.45,428.7,2831.65,226.85,2548.45,318.2,36029.1,2743.05,901.45,1104.35,450.6,55.12,400.2,309.5,332.25,77.22,596.85,27.54,491.3,137.2,1124.1,3664.25,1258.3,1936.7,814.8,248.3,721.3,560.4,432.3,1894.45,88.58,3430.75,332.05,4331.45,2213.15,304.8,544.6,657.85,85453.9,260.85,1212.95,479.25,8677.8,637.85,472.1,50.87,1736.85,1048.8,43.44,111.5,169.5,4532.4,20250.7,917.0,160.05,262.95,645.25,3276.85,595.3,3040.8,38235.65,968.1,4206.05,233.4,2369.2,703.0,3099.45,302.05,165.4,236.45,448.05,14010.25,48.78,122.95,2366.8,762.4,1145.15,2461.3,68.87,25544.35,1321.4,3338.3,459.2,544.0,82.2,997.9,422.6,610.7,1169.45,992.05,1244.35,3139.6,713.1,6285.45,471.9,196.95,107.2,62.59,1029.75,763.4,2605.6,1586.55,520.15,1363.35,30.96,2703.25,737.05,7736.85,73.05,1411.15,765.45,725.9,279.05,6.08,835.45,1329.05,361.6,15.32,203.8,53.91,501.8
2023-04-18 00:00:00+05:30,3208.15,1759.45,693.1,22525.9,1850.5,952.25,658.4,188.3,947.4,1032.15,403.4,163.25,223.65,3368.5,382.8,4339.6,332.15,139.6,2857.6,1450.9,577.35,3505.3,864.1,4210.0,5914.55,1335.1,6332.4,2125.3,213.35,177.85,80.77,1422.05,579.7,102.98,789.0,75.42,334.35,759.05,232.1,18815.6,4301.95,303.9,299.15,839.9,924.5,232.25,4023.05,1551.45,608.2,930.9,295.2,1489.5,423.95,520.95,2034.65,1868.75,330.4,161.25,3270.2,2975.2,1898.95,4913.2,3264.1,1978.35,125.5,131.7,264.5,109.45,1231.25,969.6,1307.6,1702.1,3241.75,469.15,1063.5,1811.55,1658.25,532.35,1210.0,2439.45,431.4,2830.7,228.55,2541.6,323.25,35820.15,2722.35,896.45,1130.55,449.85,56.5,398.45,322.1,330.5,77.97,603.6,28.26,493.05,136.95,1146.85,3703.7,1259.35,1960.5,829.5,247.85,719.2,566.65,440.9,1888.0,88.82,3452.9,332.45,4316.75,2217.35,309.25,548.45,698.6,86675.4,259.7,1204.95,480.05,8734.8,650.3,464.3,50.02,1782.2,1050.9,43.07,112.25,169.95,4605.9,20653.7,922.5,160.1,264.95,645.0,3297.4,594.4,3153.6,38557.65,956.0,4350.35,234.4,2429.75,719.75,3095.85,309.35,161.75,230.25,438.25,13974.0,49.1,123.25,2340.05,769.8,1146.1,2484.05,68.71,25273.0,1339.45,3319.0,468.0,545.8,82.25,1004.95,423.6,617.75,1145.65,931.9,1212.95,3131.3,707.1,6364.7,472.95,197.2,107.6,62.38,1025.15,754.85,2576.4,1594.65,531.55,1360.1,31.4,2702.45,739.0,7593.45,73.47,1399.95,775.0,706.5,279.5,6.06,835.15,1327.5,367.5,16.65,203.8,53.35,515.75
2023-04-19 00:00:00+05:30,3203.7,1747.5,678.3,22733.8,1853.25,935.75,658.45,187.45,930.55,1017.55,408.3,161.55,220.85,3340.9,379.8,4323.35,332.6,137.75,2809.0,1432.65,587.3,3475.4,873.15,4264.5,5947.9,1331.35,6313.05,2028.55,214.25,177.15,80.23,1432.1,575.0,101.41,780.25,75.35,341.95,764.9,229.05,18682.9,4297.55,298.7,295.15,847.85,911.7,230.4,3905.35,1528.6,599.4,945.4,292.05,1501.05,421.5,520.2,2053.05,1848.45,327.8,160.9,3341.6,3014.15,1904.05,4908.95,3289.1,1991.15,124.45,131.65,267.3,108.2,1416.95,967.85,1292.95,1690.2,3297.25,464.8,1038.0,1768.0,1665.95,524.65,1214.6,2446.7,433.1,2821.45,238.35,2525.55,324.5,35449.6,2744.3,891.75,1075.75,445.65,56.31,398.4,319.6,330.55,78.5,606.55,27.81,486.95,136.9,1119.95,3612.8,1232.2,1968.35,829.25,248.2,721.95,580.0,437.55,1884.1,87.79,3436.9,330.9,4194.75,2219.15,311.85,546.75,686.85,85878.6,261.35,1215.85,468.05,8680.3,635.7,469.55,49.95,1783.35,1041.45,42.97,113.25,167.05,4642.7,20604.6,921.35,160.05,259.0,644.25,3287.55,583.35,3154.0,38025.5,954.0,4318.75,233.85,2408.8,712.55,3139.15,311.25,161.45,230.0,450.85,14040.95,48.5,122.8,2351.65,759.5,1122.25,2470.9,69.01,24777.3,1364.7,3261.95,464.8,540.35,82.69,995.4,420.4,615.9,1170.35,933.15,1193.7,3088.7,701.0,6309.65,468.95,193.45,108.15,61.54,1014.6,742.6,2566.05,1595.35,533.7,1360.15,31.06,2722.2,735.35,7517.15,72.6,1410.8,758.1,720.6,281.5,6.08,851.45,1328.4,360.8,16.54,197.8,54.14,517.3
2023-04-20 00:00:00+05:30,3185.55,1738.05,679.55,22580.35,1842.85,933.3,666.25,196.25,928.1,1011.9,411.45,161.25,223.25,3353.95,380.75,4350.05,334.7,138.85,2843.85,1419.45,580.55,3483.0,868.8,4314.9,5911.45,1331.6,6393.1,2041.15,218.0,177.6,78.99,1458.3,576.7,102.82,787.25,76.29,343.65,772.5,229.35,18752.45,4255.85,299.7,296.6,843.1,903.6,229.45,3813.1,1534.9,611.7,931.0,293.5,1559.65,414.25,525.3,1987.4,1837.5,336.95,161.05,3203.75,2985.85,1902.0,4858.05,3246.85,1981.35,123.8,132.2,265.4,108.9,1365.3,974.4,1279.1,1686.6,3304.0,461.4,1037.55,1774.8,1672.0,529.35,1206.3,2448.3,429.05,2776.05,239.6,2493.0,327.3,36373.75,2742.05,894.3,1076.1,455.85,56.44,400.3,306.65,335.05,78.22,601.8,28.23,487.7,137.6,1126.05,3607.2,1223.4,1991.8,830.4,259.45,715.35,584.4,438.3,1884.05,89.0,3362.45,332.15,4153.0,2234.0,306.3,552.0,683.9,86441.15,260.95,1218.6,471.85,8720.3,640.95,465.7,50.13,1756.8,1039.6,41.91,112.2,169.55,4690.2,20472.05,911.35,159.15,253.4,656.85,3296.0,586.3,3160.0,39247.4,941.3,4284.7,232.85,2407.5,716.35,3129.85,312.15,160.05,230.8,458.45,14042.85,48.58,122.7,2345.7,753.2,1128.2,2472.3,69.99,24271.1,1338.5,3271.05,477.6,544.7,83.2,987.65,417.0,616.15,1126.9,942.6,1231.3,3104.45,703.3,6250.15,476.8,196.35,108.0,60.71,1021.4,739.75,2578.5,1590.25,537.75,1393.5,31.07,2637.55,731.85,7473.4,72.29,1440.4,757.65,690.85,279.55,6.06,867.25,1323.3,362.85,16.53,196.85,54.21,513.55
2023-04-21 00:00:00+05:30,3154.1,1717.0,667.0,22436.6,1802.35,915.95,661.8,199.25,917.85,994.95,404.2,157.8,219.65,3407.65,374.5,4361.05,334.0,136.25,2880.05,1402.95,587.35,3456.5,863.75,4309.1,5937.45,1316.7,6368.4,2036.9,220.55,176.35,77.09,1481.3,585.1,102.81,783.15,75.22,346.3,765.15,228.7,18773.5,4327.25,302.75,295.3,837.65,915.2,230.05,3827.65,1538.0,608.05,940.65,295.5,1544.6,405.85,524.95,1921.6,1831.7,357.35,159.75,3231.75,2928.25,1908.7,4870.1,3199.55,1946.1,120.65,131.0,265.6,108.2,1310.35,986.95,1272.6,1661.9,3311.95,466.6,1048.9,1768.05,1673.8,513.3,1207.65,2459.45,422.25,2782.05,241.6,2498.0,324.4,35911.15,2759.6,884.2,1059.35,444.1,56.46,408.25,301.75,336.65,78.23,602.9,28.05,486.8,139.3,1115.9,3625.2,1227.35,1988.45,841.3,254.05,711.4,573.1,442.45,1893.65,87.3,3385.4,331.05,4170.05,2215.0,303.05,548.2,694.85,86584.75,257.35,1212.8,473.3,8557.8,623.65,453.3,50.55,1758.9,1034.15,42.88,109.85,169.5,4729.4,20482.35,872.9,159.55,256.6,655.05,3311.15,593.4,3189.95,40066.95,949.8,4298.45,233.55,2440.15,718.35,3112.8,310.2,156.75,231.45,460.5,13932.35,48.3,121.85,2348.9,762.75,1106.5,2475.2,70.05,23877.7,1358.3,3249.25,466.2,542.95,81.55,989.15,418.1,616.3,1092.2,944.5,1241.25,3161.65,700.05,6291.4,471.0,195.7,106.15,62.45,998.3,725.35,2568.35,1615.3,540.7,1382.55,30.6,2595.2,734.65,7361.85,71.24,1443.5,759.95,698.5,276.8,6.48,856.95,1322.4,368.0,16.22,195.9,56.03,517.3
2023-04-24 00:00:00+05:30,3218.65,1735.4,664.0,22526.2,1802.3,886.45,670.95,201.35,890.85,965.3,399.55,160.2,223.05,3431.2,381.7,4403.15,332.0,136.4,2890.1,1395.15,589.7,3466.85,882.45,4335.7,5933.05,1319.15,6485.45,2051.55,219.7,180.2,79.72,1480.9,592.85,101.77,790.25,76.63,347.15,760.15,225.55,18730.2,4314.5,302.4,302.85,840.15,903.0,231.4,3893.2,1569.5,603.05,941.0,294.35,1553.3,411.1,524.7,1929.7,1839.8,353.65,159.6,3192.95,2894.8,1912.55,4804.9,3182.65,1957.3,119.1,132.1,265.55,109.1,1310.15,989.2,1283.05,1689.25,3355.6,463.5,1053.9,1778.95,1688.45,547.5,1201.4,2500.45,427.75,2825.15,243.6,2499.35,318.55,35956.0,2787.8,904.65,1069.05,442.55,58.2,408.6,313.3,338.9,78.21,603.7,29.55,485.1,138.85,1102.05,3670.75,1226.3,1990.1,825.55,259.1,720.45,576.55,450.2,1897.0,90.1,3433.6,338.25,4182.9,2229.9,298.15,549.3,702.1,86835.65,255.2,1207.75,475.05,8463.1,622.55,449.95,50.49,1760.2,1019.2,42.39,109.8,170.8,4723.95,20665.45,878.4,160.1,254.45,663.75,3416.5,585.6,3111.6,40539.7,934.55,4440.8,234.9,2420.65,717.25,3141.8,315.0,160.85,231.85,465.1,13907.55,49.22,123.9,2357.15,772.4,1104.5,2497.4,70.9,23875.25,1392.05,3267.9,458.05,554.55,82.05,979.25,420.6,620.1,1101.3,948.4,1253.2,3174.15,732.45,6252.1,475.05,195.8,106.5,62.74,1005.85,728.0,2627.65,1621.5,544.1,1384.45,30.72,2556.4,729.9,7441.5,73.52,1444.85,765.65,724.9,275.25,6.37,847.7,1322.05,377.9,15.72,192.8,55.96,517.2
2023-04-25 00:00:00+05:30,3336.95,1734.9,660.0,22302.1,1845.45,930.3,671.4,205.75,935.1,1012.5,402.85,160.5,220.8,3421.8,382.6,4418.7,330.0,140.3,2897.6,1391.1,599.35,3464.0,878.35,4343.1,6078.75,1345.95,6482.25,2039.45,223.0,184.15,80.07,1472.75,594.1,101.12,783.4,77.12,347.25,772.35,230.85,18786.65,4402.6,306.35,307.65,838.7,910.9,230.25,3929.0,1567.65,604.95,937.45,259.7,1555.45,410.6,526.05,1920.3,1854.6,362.65,161.85,3225.1,2862.35,1930.75,4836.7,3217.55,1964.2,116.9,133.3,264.4,109.25,1350.05,963.6,1290.95,1686.65,3328.95,458.75,1053.8,1765.9,1663.6,530.1,1215.75,2498.7,429.65,2825.8,246.95,2490.0,316.7,35756.95,2755.75,913.1,1073.9,434.6,58.67,411.35,317.25,338.75,78.47,607.65,30.78,494.75,138.0,1121.5,3666.55,1224.9,1992.3,741.2,259.45,724.55,575.85,450.05,1888.5,90.07,3425.05,338.6,4185.35,2247.8,295.45,548.2,704.7,86527.15,251.05,1209.55,489.9,8481.3,618.65,439.9,51.27,1760.95,1016.4,42.15,108.9,171.0,4698.75,20663.0,891.6,160.6,253.95,647.95,3413.25,586.85,3098.95,40648.3,934.7,4472.1,236.8,2410.8,719.95,3151.2,316.45,162.25,232.75,471.35,13864.2,49.83,125.0,2375.1,772.55,1104.6,2491.7,71.11,24077.9,1431.65,3329.5,460.1,561.65,81.99,972.65,420.0,625.9,1111.55,944.45,1236.1,3175.3,734.3,6275.55,473.3,197.6,107.05,61.14,996.75,725.25,2633.65,1642.0,543.0,1381.1,30.61,2505.7,714.5,7437.95,73.77,1452.85,771.15,718.45,278.95,6.33,843.6,1324.15,375.6,15.56,187.15,57.79,518.9
2023-04-26 00:00:00+05:30,3402.75,1738.25,643.8,22322.25,1848.0,924.65,664.7,211.05,920.25,987.3,403.1,161.9,218.55,3426.9,386.7,4410.95,334.65,141.0,2909.25,1391.35,614.0,3463.5,887.8,4294.75,6054.8,1334.65,6542.1,2063.3,223.85,183.55,80.01,1473.35,604.7,101.61,792.35,77.46,348.85,773.75,230.75,18970.8,4404.4,308.5,309.4,837.95,912.0,229.75,3948.05,1574.7,610.55,939.7,252.4,1565.15,416.35,533.35,1933.25,1858.05,372.05,160.15,3220.6,2832.55,1931.7,4844.2,3248.65,1968.0,117.0,135.0,258.75,110.15,1379.2,976.1,1295.2,1695.35,3372.35,463.4,1065.45,1742.65,1672.2,531.9,1219.2,2506.35,424.7,2840.75,247.25,2504.7,313.25,35676.75,2761.2,914.85,1071.0,428.5,58.88,412.2,319.05,340.85,78.43,607.85,30.27,486.45,143.0,1138.2,3651.05,1227.55,2017.0,700.7,258.55,723.9,570.65,444.45,1878.45,90.31,3447.95,340.0,4158.6,2275.0,300.05,547.5,708.2,87246.0,251.15,1214.05,496.75,8503.15,614.15,441.0,52.45,1759.85,1016.55,44.34,108.45,169.8,4681.7,21002.65,908.15,161.05,259.45,648.0,3465.9,578.75,3070.65,41044.7,914.65,4472.9,235.7,2411.15,717.2,3176.95,307.8,165.4,238.55,481.55,14066.55,50.23,125.3,2362.05,775.9,1116.95,2496.3,71.82,23949.1,1406.6,3448.8,464.85,566.3,81.24,971.35,420.25,623.45,1125.2,931.65,1244.1,3199.7,746.35,6288.5,478.05,198.15,106.8,60.8,996.2,730.3,2640.65,1621.7,539.55,1373.75,30.39,2514.85,715.25,7456.05,74.95,1446.65,776.15,724.35,276.1,6.54,855.05,1321.0,374.5,15.5,189.65,58.23,516.45
2023-04-27 00:00:00+05:30,3412.35,1747.1,644.05,22134.45,1852.65,916.95,659.75,214.15,916.2,981.65,402.2,161.8,219.55,3436.1,388.85,4413.25,341.2,142.15,2898.45,1395.75,617.35,3501.1,881.05,4407.3,6199.25,1359.95,6649.25,2083.2,226.9,185.7,81.16,1473.85,601.9,101.39,790.6,77.3,355.45,786.3,232.75,19106.6,4413.2,307.75,308.95,853.7,913.95,231.8,4050.4,1579.55,606.65,948.55,259.75,1566.1,421.9,530.4,1964.6,1861.05,378.85,160.4,3236.0,2881.2,1932.85,4923.95,3263.75,1939.05,116.1,133.95,258.7,109.2,1367.3,953.2,1320.55,1699.85,3340.85,454.5,1071.0,1733.25,1681.05,518.25,1220.25,2509.45,430.8,2838.45,250.45,2468.2,310.2,35512.6,2773.5,918.5,1065.9,424.35,59.44,415.85,316.95,339.9,80.5,605.9,31.46,487.9,144.75,1145.15,3715.4,1246.25,2020.95,699.05,257.05,731.9,579.55,444.85,1909.45,90.85,3729.35,339.85,4320.3,2305.4,292.25,545.45,693.8,87396.35,256.9,1224.05,497.75,8541.75,619.55,452.05,52.66,1785.0,1011.05,44.84,108.55,170.75,4732.45,21150.3,915.3,160.15,256.95,643.65,3497.0,582.3,3064.65,40691.25,935.9,4583.95,235.8,2388.2,713.6,3188.85,319.6,164.9,235.85,489.0,14026.55,50.37,125.05,2377.5,784.1,1138.95,2495.3,72.43,23725.0,1404.8,3440.0,471.25,564.95,81.71,978.45,428.0,649.45,1132.0,942.95,1248.7,3187.1,753.9,6581.6,481.5,198.45,107.6,60.03,1004.2,729.65,2659.55,1631.0,542.4,1380.15,31.13,2529.25,727.1,7501.25,74.22,1453.25,767.8,731.85,276.1,6.89,808.8,1315.25,374.35,15.61,186.15,60.71,515.05
